Metadata_pert_name,mode,Preprocessing,Cell type,mAP,p_value,p < 0.05,markers,-log10(mAP p-value)
CCNE1-2,"different plate, different well",MAD robustize,HCC44,0.08878939347689348,0.007496014587107898,True,p<0.05,2.125169576990302
CCNE1-2,"different plate, different well",Standardize,A549,0.09886946193435421,0.010906960178039432,True,p<0.05,1.962296272496562
CCNE1-2,"different plate, different well",Standardize,ES2,0.05073850900487117,0.08684837017720343,False,p>=0.05,1.0612383272420822
CCNE1-2,"different plate, different well",Standardize,HCC44,0.028705640273152717,0.14733284746257191,False,p>=0.05,0.8317004175742257
CCNE1-2,"different plate, same well",MAD robustize,A549,0.5398148148148149,3.4246162507829456e-05,True,p<0.05,4.465388086800664
CCNE1-2,"different plate, same well",MAD robustize,ES2,0.09226528378142135,0.019724332147536033,True,p<0.05,1.7049976927852153
CCNE1-2,"different plate, same well",MAD robustize,HCC44,0.6180555555555555,5.72759901552632e-07,True,p<0.05,6.242027394233719
CCNE1-2,"different plate, same well",Standardize,A549,0.15577388624869246,0.0045941828034249226,True,p<0.05,2.337791728135504
CCNE1-2,"different plate, same well",Standardize,ES2,0.03420207619215285,0.11637270732990307,False,p>=0.05,0.9341488620044139
CCNE1-2,"different plate, same well",Standardize,HCC44,0.20278218674600254,0.003862774932233729,True,p<0.05,2.4131005956440763
CCNE1-2,"same plate, different well",MAD robustize,A549,0.42523074513206094,4.1732640578151266e-05,True,p<0.05,4.379524135004596
CCNE1-2,"same plate, different well",MAD robustize,ES2,0.02968570419583688,0.13436145022916968,False,p>=0.05,0.8717253172512809
CCNE1-2,"same plate, different well",MAD robustize,HCC44,0.0541113923018155,0.03302228825086435,True,p<0.05,1.481192835970517
CCNE1-2,"same plate, different well",Standardize,A549,0.37530671083302664,0.00014005788247027493,True,p<0.05,3.853692444019919
CCNE1-2,"same plate, different well",Standardize,ES2,0.04557549889415339,0.04875454173071403,True,p<0.05,1.3119849213662076
CCNE1-2,"same plate, different well",Standardize,HCC44,0.028672720807929444,0.14011689963387042,False,p>=0.05,0.8535094808804553
CDK2-1,"different plate, different well",MAD robustize,A549,0.04998943661617311,0.07484551392156429,False,p>=0.05,1.125834225214004
CDK2-1,"different plate, different well",MAD robustize,ES2,0.29871671901083663,0.00022986752049234717,True,p<0.05,3.6385223887456997
CDK2-1,"different plate, different well",MAD robustize,HCC44,0.8916666666666666,4.509712068565129e-09,True,p<0.05,8.345851185622081
CDK2-1,"different plate, different well",Standardize,A549,0.019187223923364652,0.4320470687643499,False,p>=0.05,0.3644689370020086
CDK2-1,"different plate, different well",Standardize,ES2,0.031651006230582146,0.24216626998598345,False,p>=0.05,0.6158863474815185
CDK2-1,"different plate, different well",Standardize,HCC44,0.2547980353615365,0.0026003942334905292,True,p<0.05,2.5849608057020927
CDK2-1,"different plate, same well",MAD robustize,A549,0.16640156458602642,0.0034841736903972174,True,p<0.05,2.4579002030039754
CDK2-1,"different plate, same well",MAD robustize,ES2,0.5804413746630728,5.2509174782957016e-05,True,p<0.05,4.279764806889562
CDK2-1,"different plate, same well",MAD robustize,HCC44,0.923076923076923,4.509712068565129e-09,True,p<0.05,8.345851185622081
CDK2-1,"different plate, same well",Standardize,A549,0.019556188708448972,0.32893191445533765,False,p>=0.05,0.48289398726702193
CDK2-1,"different plate, same well",Standardize,ES2,0.048395166999802404,0.06985014081199614,False,p>=0.05,1.1558327140478484
CDK2-1,"different plate, same well",Standardize,HCC44,0.3010072355181051,0.0008722959767284048,True,p<0.05,3.059336130606462
CDK2-1,"same plate, different well",MAD robustize,A549,0.0522618783702134,0.03215919894630187,True,p<0.05,1.4926947776329647
CDK2-1,"same plate, different well",MAD robustize,ES2,0.05922925274170015,0.022796135735465184,True,p<0.05,1.6421387657626032
CDK2-1,"same plate, different well",MAD robustize,HCC44,0.725,6.459118200569214e-06,True,p<0.05,5.189826767882107
CDK2-1,"same plate, different well",Standardize,A549,0.05327795346113199,0.030939366777844098,True,p<0.05,1.5094885790562476
CDK2-1,"same plate, different well",Standardize,ES2,0.03287266403022898,0.11794877414220589,False,p>=0.05,0.9283065684370728
CDK2-1,"same plate, different well",Standardize,HCC44,0.06763337003111418,0.02612697931451304,True,p<0.05,1.5829107985723971
CDK2-2,"different plate, different well",MAD robustize,A549,0.84375,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CDK2-2,"different plate, different well",MAD robustize,ES2,0.8888888888888888,4.509712068565129e-09,True,p<0.05,8.345851185622081
CDK2-2,"different plate, different well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
CDK2-2,"different plate, different well",Standardize,A549,0.11392561745822616,0.00611286219720372,True,p<0.05,2.213755394439007
CDK2-2,"different plate, different well",Standardize,ES2,0.2917236292608146,0.0011683808295204772,True,p<0.05,2.932415577427497
CDK2-2,"different plate, different well",Standardize,HCC44,0.8888888888888888,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CDK2-2,"different plate, same well",MAD robustize,A549,0.861111111111111,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CDK2-2,"different plate, same well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
CDK2-2,"different plate, same well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
CDK2-2,"different plate, same well",Standardize,A549,0.15149801587301587,0.002684171939578588,True,p<0.05,2.571189668078861
CDK2-2,"different plate, same well",Standardize,ES2,0.5293176328502415,2.4454132905438228e-05,True,p<0.05,4.611647731781962
CDK2-2,"different plate, same well",Standardize,HCC44,0.9285714285714285,4.509712068565129e-09,True,p<0.05,8.345851185622081
CDK2-2,"same plate, different well",MAD robustize,A549,0.8541666666666666,6.459118200569214e-06,True,p<0.05,5.189826767882107
CDK2-2,"same plate, different well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
CDK2-2,"same plate, different well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
CDK2-2,"same plate, different well",Standardize,A549,0.7416666666666667,6.459118200569214e-06,True,p<0.05,5.189826767882107
CDK2-2,"same plate, different well",Standardize,ES2,0.2981481481481481,0.00023309133328657796,True,p<0.05,3.632473873951704
CDK2-2,"same plate, different well",Standardize,HCC44,0.9027777777777778,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CDK4-1,"different plate, different well",MAD robustize,A549,0.2809811874617408,0.0007766840700001688,True,p<0.05,3.109755602251119
CDK4-1,"different plate, different well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
CDK4-1,"different plate, different well",MAD robustize,HCC44,0.13017199816539118,0.004829030130295126,True,p<0.05,2.3161400848502045
CDK4-1,"different plate, different well",Standardize,A549,0.11611673647247707,0.0419842177101468,True,p<0.05,1.3769139345903796
CDK4-1,"different plate, different well",Standardize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
CDK4-1,"different plate, different well",Standardize,HCC44,0.03314338600239667,0.14974548930105613,False,p>=0.05,0.824646250749436
CDK4-1,"different plate, same well",MAD robustize,A549,0.34727078477078477,0.00023379012075914573,True,p<0.05,3.631173844715833
CDK4-1,"different plate, same well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
CDK4-1,"different plate, same well",MAD robustize,HCC44,0.3642527140617124,9.047943868912815e-05,True,p<0.05,4.043450102324096
CDK4-1,"different plate, same well",Standardize,A549,0.03478203386508995,0.09986704301503913,False,p>=0.05,1.0005778090529132
CDK4-1,"different plate, same well",Standardize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
CDK4-1,"different plate, same well",Standardize,HCC44,0.05718185921820007,0.08428048580727565,False,p>=0.05,1.074272969708325
CDK4-1,"same plate, different well",MAD robustize,A549,0.15798247718083408,0.01086252022344246,True,p<0.05,1.9640694019889582
CDK4-1,"same plate, different well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
CDK4-1,"same plate, different well",MAD robustize,HCC44,0.09507739876181175,0.018788201136840783,True,p<0.05,1.7261147991300234
CDK4-1,"same plate, different well",Standardize,A549,0.06776004346203655,0.029200754560852735,True,p<0.05,1.5346059260385478
CDK4-1,"same plate, different well",Standardize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
CDK4-1,"same plate, different well",Standardize,HCC44,0.02340264623796348,0.24222458769805738,False,p>=0.05,0.6157817746545481
CDK4-2,"different plate, different well",MAD robustize,A549,0.05391207116240848,0.03606901737827837,True,p<0.05,1.4428656889265592
CDK4-2,"different plate, different well",MAD robustize,ES2,0.6759032999164578,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CDK4-2,"different plate, different well",MAD robustize,HCC44,0.04698723434402388,0.13460980277386614,False,p>=0.05,0.8709233120616855
CDK4-2,"different plate, different well",Standardize,A549,0.01883120984097217,0.3788149778147517,False,p>=0.05,0.4215728579324893
CDK4-2,"different plate, different well",Standardize,ES2,0.6697734900065409,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CDK4-2,"different plate, different well",Standardize,HCC44,0.026595730062761783,0.47271867312088345,False,p>=0.05,0.32539724205252096
CDK4-2,"different plate, same well",MAD robustize,A549,0.20532464282464283,0.0020104325203216524,True,p<0.05,2.6967104993050475
CDK4-2,"different plate, same well",MAD robustize,ES2,0.680871212121212,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CDK4-2,"different plate, same well",MAD robustize,HCC44,0.24199715989768592,0.0007234900058171162,True,p<0.05,3.1405674637826166
CDK4-2,"different plate, same well",Standardize,A549,0.028690753247038014,0.19934793612487517,False,p>=0.05,0.7003882562855995
CDK4-2,"different plate, same well",Standardize,ES2,0.6703789330382377,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CDK4-2,"different plate, same well",Standardize,HCC44,0.13973686517003348,0.08716512209605776,False,p>=0.05,1.0596572571695504
CDK4-2,"same plate, different well",MAD robustize,A549,0.03026953015485313,0.13679650358773682,False,p>=0.05,0.8639250027033125
CDK4-2,"same plate, different well",MAD robustize,ES2,0.6749878703673073,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CDK4-2,"same plate, different well",MAD robustize,HCC44,0.06579869858666808,0.07518538362453323,False,p>=0.05,1.1238665799960192
CDK4-2,"same plate, different well",Standardize,A549,0.03548166099884872,0.09048858601781395,False,p>=0.05,1.0434061980555684
CDK4-2,"same plate, different well",Standardize,ES2,0.670059947121003,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CDK4-2,"same plate, different well",Standardize,HCC44,0.01599538387279169,0.5390346804536613,False,p>=0.05,0.26838329224344737
CDK4-3,"different plate, different well",MAD robustize,A549,0.048326241659575,0.0477001176025274,True,p<0.05,1.321480550224755
CDK4-3,"different plate, different well",MAD robustize,ES2,0.6508046737213403,5.72759901552632e-07,True,p<0.05,6.242027394233719
CDK4-3,"different plate, different well",MAD robustize,HCC44,0.08918017558796949,0.00987258294333749,True,p<0.05,2.0055692089023864
CDK4-3,"different plate, different well",Standardize,A549,0.01975702400676585,0.3230774944925292,False,p>=0.05,0.49069329378714416
CDK4-3,"different plate, different well",Standardize,ES2,0.5195067845054794,2.4454132905438228e-05,True,p<0.05,4.611647731781962
CDK4-3,"different plate, different well",Standardize,HCC44,0.044439148438894883,0.0949680892790381,False,p>=0.05,1.0224222997440475
CDK4-3,"different plate, same well",MAD robustize,A549,0.7675925925925927,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CDK4-3,"different plate, same well",MAD robustize,ES2,0.8424908424908425,4.509712068565129e-09,True,p<0.05,8.345851185622081
CDK4-3,"different plate, same well",MAD robustize,HCC44,0.13421225513616816,0.028252110308529987,True,p<0.05,1.5489491067429588
CDK4-3,"different plate, same well",Standardize,A549,0.12247480180302049,0.004376644721746487,True,p<0.05,2.3588587062192845
CDK4-3,"different plate, same well",Standardize,ES2,0.6520738378360026,6.459118200569214e-06,True,p<0.05,5.189826767882107
CDK4-3,"different plate, same well",Standardize,HCC44,0.12051649453258523,0.09862514293962671,False,p>=0.05,1.0060123543493558
CDK4-3,"same plate, different well",MAD robustize,A549,0.03973510023441624,0.07115426153119485,False,p>=0.05,1.1477990842787982
CDK4-3,"same plate, different well",MAD robustize,ES2,0.6806852480664025,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CDK4-3,"same plate, different well",MAD robustize,HCC44,0.02649997043916323,0.26821923062599373,False,p>=0.05,0.5715100875755987
CDK4-3,"same plate, different well",Standardize,A549,0.040931407799118365,0.0730891530120913,False,p>=0.05,1.1361470708743568
CDK4-3,"same plate, different well",Standardize,ES2,0.5261548939229246,2.4454132905438228e-05,True,p<0.05,4.611647731781962
CDK4-3,"same plate, different well",Standardize,HCC44,0.014866229352778933,0.592516650234087,False,p>=0.05,0.22729944109307332
CHEK2-1,"different plate, different well",MAD robustize,A549,0.047580222750592004,0.0787829939189203,False,p>=0.05,1.1035675191125578
CHEK2-1,"different plate, different well",MAD robustize,ES2,0.06145606246933363,0.032768213189102655,True,p<0.05,1.4845472395230184
CHEK2-1,"different plate, different well",MAD robustize,HCC44,0.07743841579899735,0.07872460151911587,False,p>=0.05,1.103889528957371
CHEK2-1,"different plate, different well",Standardize,A549,0.020304581522048237,0.35271121788875004,False,p>=0.05,0.4525807274895626
CHEK2-1,"different plate, different well",Standardize,ES2,0.04013616441773722,0.06598057836384581,False,p>=0.05,1.1805838818927379
CHEK2-1,"different plate, different well",Standardize,HCC44,0.03529204563681202,0.11466868547156728,False,p>=0.05,0.9405551660890296
CHEK2-1,"different plate, same well",MAD robustize,A549,0.10955210228998213,0.0044985000594697944,True,p<0.05,2.346932269443455
CHEK2-1,"different plate, same well",MAD robustize,ES2,0.38175598254198656,0.00016326001676557065,True,p<0.05,3.7871201632378333
CHEK2-1,"different plate, same well",MAD robustize,HCC44,0.14539812991689507,0.007446321327455841,True,p<0.05,2.128058226816266
CHEK2-1,"different plate, same well",Standardize,A549,0.01763248592622992,0.38946415366091736,False,p>=0.05,0.40953250868120483
CHEK2-1,"different plate, same well",Standardize,ES2,0.19724663540457676,0.008110707618103718,True,p<0.05,2.090941254145006
CHEK2-1,"different plate, same well",Standardize,HCC44,0.06397663107923737,0.0788589103928038,False,p>=0.05,1.1031492279432669
CHEK2-1,"same plate, different well",MAD robustize,A549,0.022519432914884206,0.23298459450357412,False,p>=0.05,0.632672794610378
CHEK2-1,"same plate, different well",MAD robustize,ES2,0.04179804877689294,0.06268635156392637,False,p>=0.05,1.2028270059907338
CHEK2-1,"same plate, different well",MAD robustize,HCC44,0.05502703752532171,0.029710189854146026,True,p<0.05,1.527094572957543
CHEK2-1,"same plate, different well",Standardize,A549,0.04262557640115185,0.06451783165765738,False,p>=0.05,1.1903202369888821
CHEK2-1,"same plate, different well",Standardize,ES2,0.03650225696794324,0.085426730757238,False,p>=0.05,1.0684062135745191
CHEK2-1,"same plate, different well",Standardize,HCC44,0.03861881892281283,0.1220856816656361,False,p>=0.05,0.9133352675722236
CHEK2-2,"different plate, different well",MAD robustize,A549,0.01950647675151915,0.45893032635250053,False,p>=0.05,0.33825324295389436
CHEK2-2,"different plate, different well",MAD robustize,ES2,0.037263145241070134,0.13076474965768964,False,p>=0.05,0.883509313293081
CHEK2-2,"different plate, different well",MAD robustize,HCC44,0.016666124067523987,0.4441803815490401,False,p>=0.05,0.3524406271768995
CHEK2-2,"different plate, different well",Standardize,A549,0.016803041120588575,0.5890879283603164,False,p>=0.05,0.22981987677210058
CHEK2-2,"different plate, different well",Standardize,ES2,0.017064140979122705,0.4800452914945618,False,p>=0.05,0.3187177857114396
CHEK2-2,"different plate, different well",Standardize,HCC44,0.015791326869305514,0.4730555866517456,False,p>=0.05,0.3250878242564468
CHEK2-2,"different plate, same well",MAD robustize,A549,0.14891958919354556,0.024576069965100585,True,p<0.05,1.609487565262927
CHEK2-2,"different plate, same well",MAD robustize,ES2,0.10112104915731818,0.01690262505694973,True,p<0.05,1.7720458421782799
CHEK2-2,"different plate, same well",MAD robustize,HCC44,0.3297061569098207,0.0002577243980943039,True,p<0.05,3.5888444659808627
CHEK2-2,"different plate, same well",Standardize,A549,0.022232938987069493,0.3844773075809969,False,p>=0.05,0.4151292878084081
CHEK2-2,"different plate, same well",Standardize,ES2,0.03795843368453447,0.09371166812398551,False,p>=0.05,1.0282063313494192
CHEK2-2,"different plate, same well",Standardize,HCC44,0.1260687357813828,0.049991518079332505,True,p<0.05,1.3011036749404123
CHEK2-2,"same plate, different well",MAD robustize,A549,0.01642189257703502,0.450031660396942,False,p>=0.05,0.34675693188685364
CHEK2-2,"same plate, different well",MAD robustize,ES2,0.011546437631795995,0.7839086757865501,False,p>=0.05,0.10573452904022358
CHEK2-2,"same plate, different well",MAD robustize,HCC44,0.028768240080664188,0.15579947025836538,False,p>=0.05,0.80743402332751
CHEK2-2,"same plate, different well",Standardize,A549,0.02039477410654079,0.3132746190663094,False,p>=0.05,0.504074789433516
CHEK2-2,"same plate, different well",Standardize,ES2,0.013711778311091362,0.6690172302625356,False,p>=0.05,0.17456269701307492
CHEK2-2,"same plate, different well",Standardize,HCC44,0.036945978853842106,0.12098414326875317,False,p>=0.05,0.9172715465608159
COX5B-1,"different plate, different well",MAD robustize,A549,0.022130339220778204,0.4217703219264213,False,p>=0.05,0.3749239828636005
COX5B-1,"different plate, different well",MAD robustize,ES2,0.014506338664476115,0.669375407169444,False,p>=0.05,0.1743302476501921
COX5B-1,"different plate, different well",MAD robustize,HCC44,0.018747153844403525,0.35664717275472047,False,p>=0.05,0.4477612144076066
COX5B-1,"different plate, different well",Standardize,A549,0.015459280445604533,0.5765151211588317,False,p>=0.05,0.23918929730298913
COX5B-1,"different plate, different well",Standardize,ES2,0.013228924609532745,0.6787516171288471,False,p>=0.05,0.16828912269326501
COX5B-1,"different plate, different well",Standardize,HCC44,0.013916831500111004,0.5908955730501071,False,p>=0.05,0.22848926371319547
COX5B-1,"different plate, same well",MAD robustize,A549,0.029805711818672597,0.13618057403549505,False,p>=0.05,0.865884839492949
COX5B-1,"different plate, same well",MAD robustize,ES2,0.16336002103260697,0.006732425638627556,True,p<0.05,2.1718284347841936
COX5B-1,"different plate, same well",MAD robustize,HCC44,0.33947189464430844,0.0001508285774901031,True,p<0.05,3.8215163648957957
COX5B-1,"different plate, same well",Standardize,A549,0.017965837663927,0.38147655633213506,False,p>=0.05,0.4185321464861228
COX5B-1,"different plate, same well",Standardize,ES2,0.11702799666108478,0.05245955830742272,False,p>=0.05,1.2801753703498695
COX5B-1,"different plate, same well",Standardize,HCC44,0.08753162630768474,0.013031667559095088,True,p<0.05,1.8850000075126299
COX5B-1,"same plate, different well",MAD robustize,A549,0.018789218431076907,0.35301626129035135,False,p>=0.05,0.45220528887277267
COX5B-1,"same plate, different well",MAD robustize,ES2,0.014107917795472184,0.5810304827393411,False,p>=0.05,0.23580108251807513
COX5B-1,"same plate, different well",MAD robustize,HCC44,0.024022892377865163,0.20374196823027396,False,p>=0.05,0.6909195026960828
COX5B-1,"same plate, different well",Standardize,A549,0.047036420397258936,0.045434143590545845,True,p<0.05,1.3426176537544265
COX5B-1,"same plate, different well",Standardize,ES2,0.01715291027272546,0.4057605034239534,False,p>=0.05,0.39173022930820356
COX5B-1,"same plate, different well",Standardize,HCC44,0.01801289634662456,0.3663486554191264,False,p>=0.05,0.4361053980791874
COX5B-2,"different plate, different well",MAD robustize,A549,0.02787020455392782,0.15288930754565622,False,p>=0.05,0.8156228863096912
COX5B-2,"different plate, different well",MAD robustize,ES2,0.020409104102445712,0.4023410802911758,False,p>=0.05,0.39540562233071885
COX5B-2,"different plate, different well",MAD robustize,HCC44,0.06273653024108866,0.02609514791189857,True,p<0.05,1.5834402371438607
COX5B-2,"different plate, different well",Standardize,A549,0.01467921026166765,0.5353937908994799,False,p>=0.05,0.27132666974551845
COX5B-2,"different plate, different well",Standardize,ES2,0.01679521952205773,0.535506130584235,False,p>=0.05,0.27123555291118484
COX5B-2,"different plate, different well",Standardize,HCC44,0.026054544074638492,0.1934497438410412,False,p>=0.05,0.7134318410189624
COX5B-2,"different plate, same well",MAD robustize,A549,0.19923487404867743,0.019053780546223822,True,p<0.05,1.7200188411186834
COX5B-2,"different plate, same well",MAD robustize,ES2,0.16751720342649667,0.007892098830695903,True,p<0.05,2.1028074848292326
COX5B-2,"different plate, same well",MAD robustize,HCC44,0.6427571205692981,5.72759901552632e-07,True,p<0.05,6.242027394233719
COX5B-2,"different plate, same well",Standardize,A549,0.18551664354231265,0.12501782764184988,False,p>=0.05,0.9030280518366237
COX5B-2,"different plate, same well",Standardize,ES2,0.13348902212078428,0.03119340512323955,True,p<0.05,1.5059372143574874
COX5B-2,"different plate, same well",Standardize,HCC44,0.41741942581524166,5.424548883137591e-05,True,p<0.05,4.265636372817731
COX5B-2,"same plate, different well",MAD robustize,A549,0.033936029936187356,0.10727826241536614,False,p>=0.05,0.9694882693616178
COX5B-2,"same plate, different well",MAD robustize,ES2,0.017303802411711904,0.508261272320501,False,p>=0.05,0.2939129807129348
COX5B-2,"same plate, different well",MAD robustize,HCC44,0.11365122450648767,0.012715054368497715,True,p<0.05,1.895681778477807
COX5B-2,"same plate, different well",Standardize,A549,0.018637962397580227,0.3484362252126173,False,p>=0.05,0.4578766998408778
COX5B-2,"same plate, different well",Standardize,ES2,0.024726055233247557,0.30778185715130874,False,p>=0.05,0.5117569841513893
COX5B-2,"same plate, different well",Standardize,HCC44,0.023137238448755038,0.23161543725590245,False,p>=0.05,0.6352324980895641
CSNK1A1-1,"different plate, different well",MAD robustize,A549,0.6440972222222222,6.459118200569214e-06,True,p<0.05,5.189826767882107
CSNK1A1-1,"different plate, different well",MAD robustize,ES2,0.18612706737706738,0.002090899378179275,True,p<0.05,2.6796668665381262
CSNK1A1-1,"different plate, different well",MAD robustize,HCC44,0.8958333333333334,4.509712068565129e-09,True,p<0.05,8.345851185622081
CSNK1A1-1,"different plate, different well",Standardize,A549,0.028479080712896964,0.14606731926761413,False,p>=0.05,0.8354469411456567
CSNK1A1-1,"different plate, different well",Standardize,ES2,0.15642033950750342,0.0061137463546706355,True,p<0.05,2.2136925831192444
CSNK1A1-1,"different plate, different well",Standardize,HCC44,0.420428118489158,3.3011066852848554e-05,True,p<0.05,4.481340439898161
CSNK1A1-1,"different plate, same well",MAD robustize,A549,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
CSNK1A1-1,"different plate, same well",MAD robustize,ES2,0.7572751322751322,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CSNK1A1-1,"different plate, same well",MAD robustize,HCC44,0.7625000000000001,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CSNK1A1-1,"different plate, same well",Standardize,A549,0.4838598901098901,5.424548883137576e-05,True,p<0.05,4.265636372817733
CSNK1A1-1,"different plate, same well",Standardize,ES2,0.547164750329712,1.513175650636733e-05,True,p<0.05,4.820110655800644
CSNK1A1-1,"different plate, same well",Standardize,HCC44,0.6800709475709475,2.1536825325950484e-07,True,p<0.05,6.666818314270842
CSNK1A1-1,"same plate, different well",MAD robustize,A549,0.5656658496732025,1.513175650636733e-05,True,p<0.05,4.820110655800644
CSNK1A1-1,"same plate, different well",MAD robustize,ES2,0.18983290017772778,0.0011755077691950747,True,p<0.05,2.929774496179706
CSNK1A1-1,"same plate, different well",MAD robustize,HCC44,0.7291666666666666,6.459118200569214e-06,True,p<0.05,5.189826767882107
CSNK1A1-1,"same plate, different well",Standardize,A549,0.11303775824302785,0.011136360801541715,True,p<0.05,1.9532567070097098
CSNK1A1-1,"same plate, different well",Standardize,ES2,0.06581124448737423,0.01708714594030992,True,p<0.05,1.767330471269051
CSNK1A1-1,"same plate, different well",Standardize,HCC44,0.10993766622547625,0.005507426574950314,True,p<0.05,2.2590512841556745
CSNK1A1-2,"different plate, different well",MAD robustize,A549,0.03740432016443835,0.08017496526951023,False,p>=0.05,1.0959612195287807
CSNK1A1-2,"different plate, different well",MAD robustize,ES2,0.030256549442597865,0.15947738247138515,False,p>=0.05,0.7973009010981976
CSNK1A1-2,"different plate, different well",MAD robustize,HCC44,0.033405762119186506,0.11168475586805104,False,p>=0.05,0.9520061007804219
CSNK1A1-2,"different plate, different well",Standardize,A549,0.022382277099115375,0.35849720742751945,False,p>=0.05,0.44551422299072013
CSNK1A1-2,"different plate, different well",Standardize,ES2,0.01632741948739638,0.6436561203468125,False,p>=0.05,0.19134609680672074
CSNK1A1-2,"different plate, different well",Standardize,HCC44,0.025073951218148274,0.27674657417972093,False,p>=0.05,0.5579177465072411
CSNK1A1-2,"different plate, same well",MAD robustize,A549,0.5845238095238096,1.513175650636733e-05,True,p<0.05,4.820110655800644
CSNK1A1-2,"different plate, same well",MAD robustize,ES2,0.37243617796652123,8.492886236825258e-05,True,p<0.05,4.070944693300133
CSNK1A1-2,"different plate, same well",MAD robustize,HCC44,0.6493055555555555,6.459118200569214e-06,True,p<0.05,5.189826767882107
CSNK1A1-2,"different plate, same well",Standardize,A549,0.2796230158730159,0.00045432638475554927,True,p<0.05,3.342632041039205
CSNK1A1-2,"different plate, same well",Standardize,ES2,0.19342856074913964,0.0012403488801893932,True,p<0.05,2.906456141103813
CSNK1A1-2,"different plate, same well",Standardize,HCC44,0.3984593837535015,9.047943868912815e-05,True,p<0.05,4.043450102324096
CSNK1A1-2,"same plate, different well",MAD robustize,A549,0.0385295181971912,0.07011670141624538,False,p>=0.05,1.15417852313185
CSNK1A1-2,"same plate, different well",MAD robustize,ES2,0.034199566565760564,0.1044295971988009,False,p>=0.05,0.9811763971341843
CSNK1A1-2,"same plate, different well",MAD robustize,HCC44,0.020999643820878055,0.2853779711309905,False,p>=0.05,0.5445795539455904
CSNK1A1-2,"same plate, different well",Standardize,A549,0.016957140880304117,0.42237457286765717,False,p>=0.05,0.374302234403347
CSNK1A1-2,"same plate, different well",Standardize,ES2,0.024359688595332524,0.20465789523647165,False,p>=0.05,0.6889714966014464
CSNK1A1-2,"same plate, different well",Standardize,HCC44,0.016548686045644547,0.4940021254564262,False,p>=0.05,0.3062711825095279
CTNNB1-1,"different plate, different well",MAD robustize,A549,0.019601132782512753,0.34259234331189037,False,p>=0.05,0.46522234742583213
CTNNB1-1,"different plate, different well",MAD robustize,ES2,0.1279554935804936,0.004070300058567518,True,p<0.05,2.390373573827188
CTNNB1-1,"different plate, different well",MAD robustize,HCC44,0.028538555969111524,0.13844274335317758,False,p>=0.05,0.8587298034017299
CTNNB1-1,"different plate, different well",Standardize,A549,0.013476883904895194,0.652548925152987,False,p>=0.05,0.18538692134230633
CTNNB1-1,"different plate, different well",Standardize,ES2,0.12408655976131955,0.004610461579132497,True,p<0.05,2.336255592780586
CTNNB1-1,"different plate, different well",Standardize,HCC44,0.025910041304801387,0.1815710437320231,False,p>=0.05,0.7409534099454189
CTNNB1-1,"different plate, same well",MAD robustize,A549,0.4661324786324786,3.3011066852848554e-05,True,p<0.05,4.481340439898161
CTNNB1-1,"different plate, same well",MAD robustize,ES2,0.7694444444444445,6.459118200569214e-06,True,p<0.05,5.189826767882107
CTNNB1-1,"different plate, same well",MAD robustize,HCC44,0.3593001089324619,0.00011626925554619576,True,p<0.05,3.9345351082448867
CTNNB1-1,"different plate, same well",Standardize,A549,0.2231299696721973,0.0014158988919345781,True,p<0.05,2.8489677581170563
CTNNB1-1,"different plate, same well",Standardize,ES2,0.6688988095238094,6.459118200569214e-06,True,p<0.05,5.189826767882107
CTNNB1-1,"different plate, same well",Standardize,HCC44,0.3739384227455669,8.492886236825258e-05,True,p<0.05,4.070944693300133
CTNNB1-1,"same plate, different well",MAD robustize,A549,0.015820209365214763,0.5056481027591981,False,p>=0.05,0.29615161793537464
