Metadata_pert_name,mAP,p_value,corrected_p_value,below_p,p < 0.05,-log10(mAP p-value),Cell type,markers,const,control_barcodes,Metadata_gene_name
BRAF-2,0.10273445410396274,0.07379262073792621,0.13776400137764,False,False,0.8608642515539525,A549,p>=0.05,1.0,cutting_control,BRAF
BRAF1-1,0.08851965933345475,0.09709029097090291,0.1510143103336725,False,False,0.8209818963858209,A549,p>=0.05,1.0,cutting_control,BRAF1
BRCA1-1,0.07056171244926542,0.14528547145285473,0.18160683931606839,False,False,0.7408677999707848,A549,p>=0.05,1.0,cutting_control,BRCA1
BRCA1-2,0.08587071294970744,0.10268973102689731,0.1510143103336725,False,False,0.8209818963858209,A549,p>=0.05,1.0,cutting_control,BRCA1
BRD4-1,0.08074750547513189,0.11388861113888611,0.15817862658178627,False,False,0.8008521996290308,A549,p>=0.05,1.0,cutting_control,BRD4
BRD4-2,0.5588101010591568,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,BRD4
CCND1-1,0.23075752983884038,0.018098190180981903,0.05655684431556845,True,False,1.247514830727584,A549,p<0.05,1.0,cutting_control,CCND1
CCND1-2,0.9782539682539682,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,CCND1
CCNE1-1,0.6132193732193733,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,CCNE1
CCNE1-2,0.588634570468415,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,CCNE1
CDK2-1,0.09921244948554053,0.0790920907909209,0.13963515929108844,False,False,0.855005215211685,A549,p>=0.05,1.0,cutting_control,CDK2
CDK2-2,0.8813955026455026,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,CDK2
CDK4-1,0.2981974558063509,0.0021997800219978004,0.008460692392299232,True,True,2.0725940944254746,A549,p<0.05,1.0,cutting_control,CDK4
CDK4-2,0.12142532573454495,0.05779422057794221,0.12290437622904377,False,False,0.9104326530103057,A549,p>=0.05,1.0,cutting_control,CDK4
CDK4-3,0.3690765807449942,0.0005999400059994001,0.0027270000272700003,True,True,2.5643148577154253,A549,p<0.05,1.0,cutting_control,CDK4
CHEK2-1,0.08799034170943414,0.09829017098290171,0.1510143103336725,False,False,0.8209818963858209,A549,p>=0.05,1.0,cutting_control,CHEK2
CHEK2-2,0.07640608681522766,0.12568743125687432,0.16537819902220305,False,False,0.7815217418716962,A549,p>=0.05,1.0,cutting_control,CHEK2
COX5B-1,0.04045715017016451,0.38836116388361164,0.39228400392284,False,False,0.4063994006384454,A549,p>=0.05,1.0,cutting_control,COX5B
COX5B-2,0.1178329558058341,0.06229377062293771,0.12458754124587541,False,False,0.9045253849537118,A549,p>=0.05,1.0,cutting_control,COX5B
CSNK1A1-1,0.8442990463642638,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,CSNK1A1
CSNK1A1-2,0.3020528504541755,0.0017998200179982,0.0071992800719928,True,True,2.142710930845594,A549,p<0.05,1.0,cutting_control,CSNK1A1
CTNNB1-1,0.21940239221736554,0.027097290270972903,0.0786032507860325,True,False,1.1045594925198596,A549,p<0.05,1.0,cutting_control,CTNNB1
CTNNB1-2,0.09540534797177373,0.08309169083091691,0.1408333742896897,False,False,0.8512944151348958,A549,p>=0.05,1.0,cutting_control,CTNNB1
DOT1L-1,0.08602103382535749,0.10238976102389762,0.1510143103336725,False,False,0.8209818963858209,A549,p>=0.05,1.0,cutting_control,DOT1L
DOT1L-2,0.10772738922506718,0.0695930406959304,0.13383277056909693,False,False,0.8734375313010998,A549,p>=0.05,1.0,cutting_control,DOT1L
EGFR-1,0.12083649158612125,0.058994100589941006,0.12290437622904377,False,False,0.9104326530103057,A549,p>=0.05,1.0,cutting_control,EGFR
EGFR-2,0.3354257208194624,0.0011998800119988001,0.004999500049995001,True,True,2.301073422940844,A549,p<0.05,1.0,cutting_control,EGFR
EGLN1-8,0.08367499111037102,0.10668933106689331,0.15255617295413318,False,False,0.8165702145985818,A549,p>=0.05,1.0,cutting_control,EGLN1
EGLN1-9,0.15445705226397985,0.0337966203379662,0.0853573179267439,True,False,1.0687592396463226,A549,p<0.05,1.0,cutting_control,EGLN1
ERBB2-1,0.40070744204472963,0.00029997000299970003,0.0015787894894721054,True,True,2.8016757735100293,A549,p<0.05,1.0,cutting_control,ERBB2
ERBB2-2,0.17905162251253295,0.029897010298970104,0.08080273053775704,True,False,1.092573963019428,A549,p<0.05,1.0,cutting_control,ERBB2
ERBB3-1,0.05857824634657865,0.20357964203579643,0.23399958854689246,False,False,0.63078490623076,A549,p>=0.05,1.0,cutting_control,ERBB3
ERBB3-2,0.04991675140428633,0.27047295270472954,0.29399233989644513,False,False,0.5316639851798297,A549,p>=0.05,1.0,cutting_control,ERBB3
EZH2-1,0.15113531706536606,0.034896510348965105,0.0853573179267439,True,False,1.0687592396463226,A549,p<0.05,1.0,cutting_control,EZH2
EZH2-2,0.1087271542334775,0.06879312068793121,0.13383277056909693,False,False,0.8734375313010998,A549,p>=0.05,1.0,cutting_control,EZH2
GLS-1,0.11788057812700674,0.06229377062293771,0.12458754124587541,False,False,0.9045253849537118,A549,p>=0.05,1.0,cutting_control,GLS
GLS-2,0.6158075495187937,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,GLS
GPX4-1,0.07803982563729432,0.1202879712028797,0.16444301515794368,False,False,0.7839845687777738,A549,p>=0.05,1.0,cutting_control,GPX4
GPX4-2,0.07502443625870685,0.1287871212878712,0.16725600167256,False,False,0.7766182894255513,A549,p>=0.05,1.0,cutting_control,GPX4
HIF1a-1,0.14652790945242306,0.037396260373962605,0.08720058226735465,True,False,1.0594806151287304,A549,p<0.05,1.0,cutting_control,HIF1a
HIF1a-2,0.06629034921260894,0.16198380161983802,0.1999800019998,False,False,0.6990134316128815,A549,p>=0.05,1.0,cutting_control,HIF1a
ITGAV-1,1.0,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,ITGAV
ITGAV-2,1.0,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,ITGAV
JAK3-1,0.125979840126209,0.0524947505249475,0.11665500116655,False,False,0.9330966376462495,A549,p>=0.05,1.0,cutting_control,JAK3
JAK3-2,0.08212479935365556,0.11068893110688931,0.15589990296744974,False,False,0.8071541551172151,A549,p>=0.05,1.0,cutting_control,JAK3
KIF11-1,0.5795738927789563,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,KIF11
KIF11-2,0.5963764397563124,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,KIF11
KRAS-1,0.35119042596853856,0.0007999200079992001,0.003477913078257392,True,True,2.458681276302512,A549,p<0.05,1.0,cutting_control,KRAS
KRAS-2A,0.6789980373092938,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,KRAS
KRAS-2B,0.09609406536784591,0.08249175082491751,0.1408333742896897,False,False,0.8512944151348958,A549,p>=0.05,1.0,cutting_control,KRAS
MAPK1-1,0.059481632824018686,0.19888011198880112,0.23125594417302456,False,False,0.6359070953959948,A549,p>=0.05,1.0,cutting_control,MAPK1
MAPK1-2,0.2434556914563617,0.010498950104989501,0.03499650034996501,True,True,1.455975382926587,A549,p<0.05,1.0,cutting_control,MAPK1
MCL1-2,0.04613536849597108,0.3103689631036896,0.32330100323301003,False,False,0.49039294773028025,A549,p>=0.05,1.0,cutting_control,MCL1
MCL1-5,0.06311470515358499,0.17788221177882213,0.2117645378319311,False,False,0.6741467652548192,A549,p>=0.05,1.0,cutting_control,MCL1
MTOR-1,0.3789595336793001,0.0004999500049995,0.0024997500249975,True,True,2.602103418604825,A549,p<0.05,1.0,cutting_control,MTOR
MTOR-2,0.28271947638495853,0.0030996900309969004,0.011480333448136667,True,True,1.9400454976015773,A549,p<0.05,1.0,cutting_control,MTOR
MYC-1,1.0,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,MYC
MYC-2,0.9638888888888889,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,MYC
PIK3CA-1,0.27558393392098485,0.0035996400359964,0.012855857271415713,True,True,1.8908989578517947,A549,p<0.05,1.0,cutting_control,PIK3CA
PIK3CA-2,0.24261518821679617,0.0110988901109889,0.03580287132577065,True,True,1.446082142324478,A549,p<0.05,1.0,cutting_control,PIK3CA
PRDX1-1,0.060430215696010446,0.19338066193380662,0.22750666109859605,False,False,0.6430058832441725,A549,p>=0.05,1.0,cutting_control,PRDX1
PRDX1-2,0.041891325813343934,0.3678632136786321,0.37537062620268585,False,False,0.4255397151382305,A549,p>=0.05,1.0,cutting_control,PRDX1
PTK2-1,0.665749951268244,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,PTK2
PTK2-2,0.9433333333333334,9.999000099990002e-05,0.0005555000055550001,True,True,3.2553159323801686,A549,p<0.05,1.0,cutting_control,PTK2
RAC1-1,0.0999098870664118,0.0776922307769223,0.13963515929108844,False,False,0.855005215211685,A549,p>=0.05,1.0,cutting_control,RAC1
RAC1-2,0.043365704342456284,0.34636536346365365,0.3570776942924265,False,False,0.44723727819779846,A549,p>=0.05,1.0,cutting_control,RAC1
RAF1-1,0.09256794815022734,0.08959104089591041,0.14931840149318404,False,False,0.8258866679983811,A549,p>=0.05,1.0,cutting_control,RAF1
RAF1-2,0.06533185318603008,0.1660833916608339,0.2001004718805228,False,False,0.6987518872015421,A549,p>=0.05,1.0,cutting_control,RAF1
RHOA-1,0.12222992931795595,0.056894310568943104,0.12290437622904377,False,False,0.9104326530103057,A549,p>=0.05,1.0,cutting_control,RHOA
RHOA-2,0.050772780711738595,0.26277372262773724,0.29197080291970806,False,False,0.5346605758284444,A549,p>=0.05,1.0,cutting_control,RHOA
SDHB-1,0.08852568425903422,0.09709029097090291,0.1510143103336725,False,False,0.8209818963858209,A549,p>=0.05,1.0,cutting_control,SDHB
SDHB-2,0.21925552478472368,0.027197280271972803,0.0786032507860325,True,False,1.1045594925198596,A549,p<0.05,1.0,cutting_control,SDHB
SLC2A1-1,0.2095672908366112,0.0282971702829717,0.0786032507860325,True,False,1.1045594925198596,A549,p<0.05,1.0,cutting_control,SLC2A1
SLC2A2-2,0.13405682934446625,0.0446955304469553,0.1015807510158075,True,False,0.9931885806311136,A549,p<0.05,1.0,cutting_control,SLC2A2
SMARCB1-1,0.054647679541239336,0.2303769623037696,0.26179200261792,False,False,0.5820436246758569,A549,p>=0.05,1.0,cutting_control,SMARCB1
SMARCB1-2,0.16773369038985622,0.0316968303169683,0.0834127113604429,True,False,1.0787677616759213,A549,p<0.05,1.0,cutting_control,SMARCB1
STAT3-1,0.08656307833405258,0.10128987101289871,0.1510143103336725,False,False,0.8209818963858209,A549,p>=0.05,1.0,cutting_control,STAT3
STAT3-2,0.07715999199143693,0.12338766123387661,0.1645168816451688,False,False,0.7837895309713399,A549,p>=0.05,1.0,cutting_control,STAT3
SUZ12-1,0.24876284425900827,0.0091990800919908,0.03172096583445104,True,True,1.4986535978302635,A549,p<0.05,1.0,cutting_control,SUZ12
SUZ12-2,0.36597615704982794,0.0005999400059994001,0.0027270000272700003,True,True,2.5643148577154253,A549,p<0.05,1.0,cutting_control,SUZ12
TXN-1,0.04677244101520681,0.30346965303469653,0.3194417400365227,False,False,0.495608337154434,A549,p>=0.05,1.0,cutting_control,TXN
TXN-2,0.049966481354912766,0.2702729727027297,0.29399233989644513,False,False,0.5316639851798297,A549,p>=0.05,1.0,cutting_control,TXN
XBP-1,0.08363479713923909,0.10678932106789321,0.15255617295413318,False,False,0.8165702145985818,A549,p>=0.05,1.0,cutting_control,XBP
XBP-2,0.08636209445200672,0.10168983101689831,0.1510143103336725,False,False,0.8209818963858209,A549,p>=0.05,1.0,cutting_control,XBP
YAP1-1,0.07308205479878445,0.1347865213478652,0.1706158498074243,False,False,0.7679806263680031,A549,p>=0.05,1.0,cutting_control,YAP1
YAP1-2,0.10196780181979999,0.07439256074392561,0.13776400137764,False,False,0.8608642515539525,A549,p>=0.05,1.0,cutting_control,YAP1
AKT1-1,0.07726757618697182,0.12298770122987701,0.14300895491846163,False,False,0.8446367670810325,ES2,p>=0.05,1.0,cutting_control,AKT1
AKT1-2,0.05806161903592256,0.20657934206579343,0.22406361514386194,False,False,0.649628661203311,ES2,p>=0.05,1.0,cutting_control,AKT1
ARID1B-1,0.19387565239694102,0.0292970702929707,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,ARID1B
ARID1B-2,0.03563674095494102,0.4861513848615138,0.4861513848615138,False,False,0.31322847276954574,ES2,p>=0.05,1.0,cutting_control,ARID1B
ATF4-1,0.5567180772481511,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,ATF4
ATF4-2,0.2870391955858081,0.0026997300269973002,0.00674932506749325,True,True,2.1707396544458377,ES2,p<0.05,1.0,cutting_control,ATF4
ATP50-1,0.10222949001141975,0.07389261073892611,0.09473411633195655,False,False,1.0234935915725174,ES2,p>=0.05,1.0,cutting_control,ATP50
ATP50-2,0.10732795169507782,0.06989301069893011,0.09196448776175015,False,False,1.0363798438119727,ES2,p>=0.05,1.0,cutting_control,ATP50
AURKB-2,0.40083914738930754,0.00029997000299970003,0.0009090000090900001,True,True,3.0414361124350875,ES2,p<0.05,1.0,cutting_control,AURKB
BCL2-1,0.04969600381735756,0.2722727727227277,0.28660291865550286,False,False,0.542719391225746,ES2,p>=0.05,1.0,cutting_control,BCL2
BCL2-2,0.07407801729818855,0.1322867713228677,0.15205376014122723,False,False,0.8180028357079803,ES2,p>=0.05,1.0,cutting_control,BCL2
BCL2L2-1,0.08980627189191942,0.09409059094090591,0.1166956475084199,False,False,0.9329453418837358,ES2,p>=0.05,1.0,cutting_control,BCL2L2
BCL2L2-2,0.15962084039167876,0.032996700329967,0.05386558118381711,True,False,1.268688649963552,ES2,p<0.05,1.0,cutting_control,BCL2L2
BCL2L2-4,0.039952790933191144,0.39676032396760325,0.40485747343632983,False,False,0.3926978394872165,ES2,p>=0.05,1.0,cutting_control,BCL2L2
BRAF-2,0.959404761904762,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,BRAF
BRAF1-1,0.49704287527528085,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,BRAF1
BRCA1-1,0.19583521008667162,0.029197080291970802,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,BRCA1
BRCA1-2,0.07051545376469244,0.14528547145285473,0.16324210275601655,False,False,0.7871678196237539,ES2,p>=0.05,1.0,cutting_control,BRCA1
BRD4-1,0.38421488114665964,0.0004999500049995,0.0014284285857128574,True,True,2.8451414672911195,ES2,p<0.05,1.0,cutting_control,BRD4
BRD4-2,0.6627527962898928,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,BRD4
CCND1-1,1.0,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,CCND1
CCND1-2,1.0,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,CCND1
CCNE1-1,0.2140391927224683,0.028197180281971802,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,CCNE1
CCNE1-2,0.14369215086821827,0.038696130386961305,0.058933500589335004,True,False,1.2296377614930236,ES2,p<0.05,1.0,cutting_control,CCNE1
CDK2-1,0.4106634481128097,0.00029997000299970003,0.0009090000090900001,True,True,3.0414361124350875,ES2,p<0.05,1.0,cutting_control,CDK2
CDK2-2,0.9588095238095238,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,CDK2
CDK4-1,1.0,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,CDK4
CDK4-2,0.6938613988941121,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,CDK4
CDK4-3,0.7633373635619595,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,CDK4
CHEK2-1,0.19181954396710477,0.0292970702929707,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,CHEK2
CHEK2-2,0.07067365024765468,0.14458554144585542,0.16324210275601655,False,False,0.7871678196237539,ES2,p>=0.05,1.0,cutting_control,CHEK2
COX5B-1,0.0851910160478704,0.1040895910408959,0.12391617981059037,False,False,0.9068719838282081,ES2,p>=0.05,1.0,cutting_control,COX5B
COX5B-2,0.08929830537073742,0.09549045095490451,0.1166956475084199,False,False,0.9329453418837358,ES2,p>=0.05,1.0,cutting_control,COX5B
CSNK1A1-1,0.4899903586947197,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,CSNK1A1
CSNK1A1-2,0.18122755258870274,0.029797020297970205,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,CSNK1A1
CTNNB1-1,0.4706767142319284,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,CTNNB1
CTNNB1-2,0.25335466334763757,0.007999200079992,0.018602790883702328,True,True,1.7304218958645057,ES2,p<0.05,1.0,cutting_control,CTNNB1
DOT1L-1,0.10566577551189028,0.07179282071792821,0.09323742950380287,False,False,1.0304097082070443,ES2,p>=0.05,1.0,cutting_control,DOT1L
DOT1L-2,0.13914740361490466,0.0408959104089591,0.0601410447190575,True,False,1.2208290319757573,ES2,p<0.05,1.0,cutting_control,DOT1L
EGFR-1,0.19259640492043226,0.0292970702929707,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,EGFR
EGFR-2,0.14266491951387059,0.038896110388961104,0.058933500589335004,True,False,1.2296377614930236,ES2,p<0.05,1.0,cutting_control,EGFR
EGLN1-8,0.5313595181372659,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,EGLN1
EGLN1-9,1.0,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,EGLN1
ERBB2-1,0.1641229953417912,0.0321967803219678,0.053661300536613006,True,False,1.2703388059646754,ES2,p<0.05,1.0,cutting_control,ERBB2
ERBB2-2,0.19524560404771085,0.029197080291970802,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,ERBB2
ERBB3-1,0.1187802311139089,0.06129387061293871,0.08282955488234961,False,False,1.0818146724894238,ES2,p>=0.05,1.0,cutting_control,ERBB3
ERBB3-2,0.06972553616790199,0.14778522147785222,0.16420580164205803,False,False,0.7846115026573806,ES2,p>=0.05,1.0,cutting_control,ERBB3
EZH2-1,0.3868133853743103,0.0004999500049995,0.0014284285857128574,True,True,2.8451414672911195,ES2,p<0.05,1.0,cutting_control,EZH2
EZH2-2,0.29766444023721556,0.0021997800219978004,0.005640461594866155,True,True,2.2486853534811555,ES2,p<0.05,1.0,cutting_control,EZH2
GLS-1,0.2153747106479211,0.028097190280971903,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,GLS
GLS-2,0.08913753661896984,0.09569043095690431,0.1166956475084199,False,False,0.9329453418837358,ES2,p>=0.05,1.0,cutting_control,GLS
GPX4-1,1.0,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,GPX4
GPX4-2,0.7067115650721413,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,GPX4
HIF1a-1,0.19378785930150713,0.0292970702929707,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,HIF1a
HIF1a-2,0.1940310042996848,0.0292970702929707,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,HIF1a
ITGAV-1,0.9822222222222222,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,ITGAV
ITGAV-2,1.0,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,ITGAV
JAK3-1,0.12165802868005138,0.0575942405759424,0.07889621996704439,False,False,1.1029438039741066,ES2,p>=0.05,1.0,cutting_control,JAK3
JAK3-2,0.057872307704019306,0.20837916208379162,0.22406361514386194,False,False,0.649628661203311,ES2,p>=0.05,1.0,cutting_control,JAK3
KIF11-1,0.6489133108890025,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,KIF11
KIF11-2,0.7538561699446683,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,KIF11
KRAS-1,0.14536908855424438,0.0375962403759624,0.05874412558744126,True,False,1.2310355563330888,ES2,p<0.05,1.0,cutting_control,KRAS
KRAS-2A,0.14689367958428443,0.037196280371962806,0.05874412558744126,True,False,1.2310355563330888,ES2,p<0.05,1.0,cutting_control,KRAS
KRAS-2B,0.04900458131910431,0.27987201279872015,0.2915333466653335,False,False,0.5353117618502686,ES2,p>=0.05,1.0,cutting_control,KRAS
MAPK1-1,0.971031746031746,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,MAPK1
MAPK1-2,1.0,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,MAPK1
MCL1-2,0.09325515644564074,0.08799120087991201,0.11138126693659747,False,False,0.9531878464171355,ES2,p>=0.05,1.0,cutting_control,MCL1
MCL1-5,0.1400816175067091,0.040695930406959305,0.0601410447190575,True,False,1.2208290319757573,ES2,p<0.05,1.0,cutting_control,MCL1
MTOR-1,0.3959489972857269,0.00029997000299970003,0.0009090000090900001,True,True,3.0414361124350875,ES2,p<0.05,1.0,cutting_control,MTOR
MTOR-2,0.6803468528296285,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,MTOR
MYC-1,1.0,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,MYC
MYC-2,1.0,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,MYC
PIK3CA-1,0.05656342372602858,0.21697830216978303,0.2308279810316841,False,False,0.6367115470280318,ES2,p>=0.05,1.0,cutting_control,PIK3CA
PIK3CA-2,0.13591666005753342,0.042995700429957005,0.06142242918565287,True,False,1.2116730117115329,ES2,p<0.05,1.0,cutting_control,PIK3CA
PRDX1-1,0.04783431381092721,0.29217078292170784,0.3012069927027916,False,False,0.5211349499448295,ES2,p>=0.05,1.0,cutting_control,PRDX1
PRDX1-2,0.11572845061079935,0.0634936506349365,0.084658200846582,False,False,1.0723309653765871,ES2,p>=0.05,1.0,cutting_control,PRDX1
PTK2-1,0.22580141724259353,0.0216978302169783,0.048217400482174,True,True,1.316796207203677,ES2,p<0.05,1.0,cutting_control,PTK2
PTK2-2,0.3598487755880328,0.0005999400059994001,0.0016214594756740542,True,True,2.790093900960214,ES2,p<0.05,1.0,cutting_control,PTK2
RAC1-1,0.13211348076943843,0.046295370462953706,0.06520474713092071,True,False,1.1857207849779847,ES2,p<0.05,1.0,cutting_control,RAC1
RAC1-2,0.13656667122210328,0.042495750424957505,0.06142242918565287,True,False,1.2116730117115329,ES2,p<0.05,1.0,cutting_control,RAC1
RAF1-1,0.13071106353796838,0.0481951804819518,0.0669377506693775,True,False,1.1743288854692815,ES2,p<0.05,1.0,cutting_control,RAF1
RAF1-2,0.08751738168973815,0.09919008099190081,0.11950612167698893,False,False,0.9226098474987579,ES2,p>=0.05,1.0,cutting_control,RAF1
RHOA-1,0.8609399055051229,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,RHOA
RHOA-2,0.871276455026455,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,RHOA
SDHB-1,0.18345801810927564,0.029697030296970302,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,SDHB
SDHB-2,0.21288097106351603,0.0282971702829717,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,SDHB
SLC2A1-1,0.6708626787669525,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,SLC2A1
SLC2A2-2,0.7599065055315055,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,SLC2A2
SMARCB1-1,0.23501203926039657,0.0150984901509849,0.0343147503431475,True,True,1.4645191564698807,ES2,p<0.05,1.0,cutting_control,SMARCB1
SMARCB1-2,0.2691809443625235,0.004299570042995701,0.010486756202428539,True,True,1.9793588284170116,ES2,p<0.05,1.0,cutting_control,SMARCB1
STAT3-1,0.037254540698006794,0.44885511448855114,0.45338900453389,False,False,0.34352901647275974,ES2,p>=0.05,1.0,cutting_control,STAT3
STAT3-2,0.05861544173165741,0.20337966203379662,0.2234941341030732,False,False,0.6507338710112305,ES2,p>=0.05,1.0,cutting_control,STAT3
SUZ12-1,0.18937560727995192,0.029397060293970604,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,SUZ12
SUZ12-2,0.3431362496058567,0.000999900009999,0.002631315815786842,True,True,2.5798270238936727,ES2,p<0.05,1.0,cutting_control,SUZ12
TXN-1,0.1582466461421398,0.033396660333966606,0.05386558118381711,True,False,1.268688649963552,ES2,p<0.05,1.0,cutting_control,TXN
TXN-2,0.08098729559048261,0.11348865113488651,0.13351606015869003,False,False,0.8744664914620138,ES2,p>=0.05,1.0,cutting_control,TXN
XBP-1,0.1955619953055268,0.029197080291970802,0.05050342423384781,True,False,1.2966791748427515,ES2,p<0.05,1.0,cutting_control,XBP
XBP-2,0.26788170686693485,0.0046995300469953,0.011189357254750716,True,True,1.9511948597390456,ES2,p<0.05,1.0,cutting_control,XBP
YAP1-1,0.37186873970795525,0.0005999400059994001,0.0016214594756740542,True,True,2.790093900960214,ES2,p<0.05,1.0,cutting_control,YAP1
YAP1-2,1.0,9.999000099990002e-05,0.0003333000033330001,True,True,3.477164681996525,ES2,p<0.05,1.0,cutting_control,YAP1
AKT1-1,0.27746997061274015,0.0034996500349965005,0.008535731792674393,True,True,2.0687592396463224,HCC44,p<0.05,1.0,cutting_control,AKT1
AKT1-2,0.12503534876427835,0.05349465053494651,0.07132620071326201,False,False,1.1467509086473342,HCC44,p>=0.05,1.0,cutting_control,AKT1
ARID1B-1,0.10340020372254037,0.07329267073292671,0.08693248322226602,False,False,1.0608179145963297,HCC44,p>=0.05,1.0,cutting_control,ARID1B
ARID1B-2,0.107367008091532,0.06989301069893011,0.08628766752954334,False,False,1.064051270409831,HCC44,p>=0.05,1.0,cutting_control,ARID1B
