Mitocheck_Phenotypic_Class,Metadata_is_control,Cell_UUID,Location_Center_X,Location_Center_Y,Metadata_Plate,Metadata_Well,Metadata_Frame,Metadata_Site,Metadata_Plate_Map_Name,Metadata_DNA,Metadata_Gene,Metadata_Gene_Replicate,Metadata_control_index,n_pos_pairs,n_total_pairs,average_precision,p_value,p < 0.05,-log10(AP p-value),Features
Grape,0,0ba300e5-c8fd-41e5-ac71-b3eaec86717f,755,94,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.47086875002276285,9.999e-05,True,4.0000434,cp
Grape,0,ab404288-696c-4cc9-9f39-acd9d7ed63bb,517,249,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.47182251739904213,9.999e-05,True,4.0000434,cp
Grape,0,3c339403-7a54-47d4-8701-9f9c98943e89,210,505,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.4122094285513969,9.999e-05,True,4.0000434,cp
Grape,0,44b30821-e200-485a-b93e-2245b36de80f,611,270,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.405155163209242,9.999e-05,True,4.0000434,cp
Grape,0,c03bd1ee-e93a-4d2d-bd48-549d81c1692f,528,822,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.45799266891759377,9.999e-05,True,4.0000434,cp
Grape,0,324d4e1d-5bb6-48ae-afe7-c81ba1bec930,609,189,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.49543798260366256,9.999e-05,True,4.0000434,cp
Grape,0,53d5217d-206c-4db0-b074-aeab0d2f2b23,1098,318,LT0066_19,287,93,1,LT0066_19_287,LT0066_19/LT0066_19_287_93.tif,ch-TOG,1,-1,76,3976,0.5191873385206526,9.999e-05,True,4.0000434,cp
Grape,0,9b350aa3-9e16-4b44-a545-a3f75abfe3f1,292,135,LT0084_46,3,80,1,LT0084_46_3,LT0084_46/LT0084_46_3_80.tif,ENSG00000138180,1,-1,76,3976,0.288927343522166,9.999e-05,True,4.0000434,cp
Grape,0,0d77c78c-f5d9-47be-89b7-edefaf0f1e2b,334,948,LT0157_04,5,47,1,LT0157_04_5,LT0157_04/LT0157_04_5_47.tif,ENSG00000175216,1,-1,76,3976,0.3872194054438403,9.999e-05,True,4.0000434,cp
Grape,0,a748e366-2235-4a84-a9a2-d00886ee46de,857,415,LT0157_04,5,47,1,LT0157_04_5,LT0157_04/LT0157_04_5_47.tif,ENSG00000175216,1,-1,76,3976,0.4384931099988098,9.999e-05,True,4.0000434,cp
Grape,0,aa8a4650-b331-49b9-bb94-448402b5b050,633,527,LT0157_04,5,47,1,LT0157_04_5,LT0157_04/LT0157_04_5_47.tif,ENSG00000175216,1,-1,76,3976,0.3256147070700443,9.999e-05,True,4.0000434,cp
Grape,0,5408c67c-f393-4f40-9062-9def47f252ec,29,959,LT0157_04,5,47,1,LT0157_04_5,LT0157_04/LT0157_04_5_47.tif,ENSG00000175216,1,-1,76,3976,0.5211352205576958,9.999e-05,True,4.0000434,cp
Grape,0,532be16c-b664-4727-a978-cd1a37e6ae39,801,903,LT0157_04,5,47,1,LT0157_04_5,LT0157_04/LT0157_04_5_47.tif,ENSG00000175216,1,-1,76,3976,0.2946676231077283,9.999e-05,True,4.0000434,cp
Grape,0,901b30d3-f787-46e0-9cfe-2ff45c4606fe,279,555,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.07338275318463285,9.999e-05,True,4.0000434,cp
Grape,0,3fc71474-42ba-4e51-9723-b9ff8e756716,501,553,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.15838326605514086,9.999e-05,True,4.0000434,cp
Grape,0,e841c4f0-95e8-4200-a688-654cf88395d7,809,262,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.25923808745619187,9.999e-05,True,4.0000434,cp
Grape,0,cb89a4bd-dfaa-4b89-8521-903526dadbed,846,427,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.3942421653363349,9.999e-05,True,4.0000434,cp
Grape,0,ff7f560c-78ac-4220-9ba3-21009392f1d9,1281,934,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.6128876522440377,9.999e-05,True,4.0000434,cp
Grape,0,1a3bd10f-29f3-4b00-8648-9231e0453559,1035,235,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.34511889860293216,9.999e-05,True,4.0000434,cp
Grape,0,a901d30f-b385-427e-ba4c-dcf8ad89bb80,29,957,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.3802514425300673,9.999e-05,True,4.0000434,cp
Grape,0,38b1cfae-265f-4905-b877-7194c0ae835a,611,503,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.4425920749215088,9.999e-05,True,4.0000434,cp
Grape,0,fecc4b71-856d-4f15-bbc9-61618ed23692,950,374,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.29589357441899045,9.999e-05,True,4.0000434,cp
Grape,0,4314ecbb-8681-4bac-b4f5-a194db41322a,329,934,LT0157_04,5,78,1,LT0157_04_5,LT0157_04/LT0157_04_5_78.tif,ENSG00000175216,1,-1,76,3976,0.15943690845455818,9.999e-05,True,4.0000434,cp
Grape,0,d5a95195-83c4-4839-ade8-00ad969840c1,618,501,LT0157_04,5,78,1,LT0157_04_5,LT0157_04/LT0157_04_5_78.tif,ENSG00000175216,1,-1,76,3976,0.6054696453270189,9.999e-05,True,4.0000434,cp
Grape,0,44e4c10b-6f53-4f3d-981d-104666bdf3f3,843,426,LT0157_04,5,78,1,LT0157_04_5,LT0157_04/LT0157_04_5_78.tif,ENSG00000175216,1,-1,76,3976,0.3774369650308025,9.999e-05,True,4.0000434,cp
Grape,0,34adc96b-5195-40d7-81a2-8ce413f9d93c,1290,920,LT0157_04,5,78,1,LT0157_04_5,LT0157_04/LT0157_04_5_78.tif,ENSG00000175216,1,-1,76,3976,0.49593535173243497,9.999e-05,True,4.0000434,cp
Interphase,0,d5af7796-da3d-447d-bc57-6493184382ca,1069,636,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.15400170087597487,9.999e-05,True,4.0000434,cp
Interphase,0,6f68a356-1bc1-4986-af15-1c58ab2b932f,1097,571,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.1449201620317883,9.999e-05,True,4.0000434,cp
Interphase,0,05095097-4757-467e-a61c-4620cdd28f14,1076,599,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.15396450701521755,9.999e-05,True,4.0000434,cp
Interphase,0,0357bebf-5fbe-450b-bfef-08171d0ce506,1144,575,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.16621400195653843,9.999e-05,True,4.0000434,cp
Interphase,0,ce497840-2822-4d39-810e-65006615fe28,1145,615,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.14341659201664764,9.999e-05,True,4.0000434,cp
Interphase,0,9bffdcf7-2b1f-4e32-b2d1-92f2d4c1815c,161,811,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.14226625340999716,9.999e-05,True,4.0000434,cp
Interphase,0,540157c7-c75b-4609-a6a3-ed440693c502,1123,626,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.14924613792041433,9.999e-05,True,4.0000434,cp
Interphase,0,a7e17056-4595-4b93-960f-f5a20da946d8,1123,570,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,-1,408,4308,0.15827705194362085,9.999e-05,True,4.0000434,cp
Interphase,0,45796a74-daca-478c-bcd3-904306e2a5b9,707,382,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.17442101117156988,9.999e-05,True,4.0000434,cp
Interphase,0,1d899b1e-b04c-4530-a5e5-5a2ee5b6eec6,256,373,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.14684618034114968,9.999e-05,True,4.0000434,cp
Interphase,0,87076cae-5ad7-4239-a107-2e307ad795f0,336,995,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.16479729120266537,9.999e-05,True,4.0000434,cp
Interphase,0,0530b7ce-4fdc-4e3d-bb4a-3ba940ed53b0,255,405,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.1216823812528942,9.999e-05,True,4.0000434,cp
Interphase,0,03496243-c82c-420f-971f-509f5c0a2c32,721,418,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.18728361239158403,9.999e-05,True,4.0000434,cp
Interphase,0,6e9dc2eb-de69-48da-b0c7-b2c22357b703,710,979,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.09189155027353582,0.8218178,False,0.08522445,cp
Interphase,0,1fa400dd-69c7-419b-bc7c-49a5c45d48d6,204,427,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.15642963764230894,9.999e-05,True,4.0000434,cp
Interphase,0,e4efcd23-7fc9-4729-914d-637394578a49,112,470,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.16274767460071202,9.999e-05,True,4.0000434,cp
Interphase,0,88d918ca-5ce7-44b7-989d-b0e35036f9ec,684,971,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.0868178178142055,0.9887011,False,0.0049349805,cp
Interphase,0,709e05b6-28a7-4afd-8b45-ddc7395f95b2,1081,330,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.16667738433017434,9.999e-05,True,4.0000434,cp
Interphase,0,5b54a173-20e1-498a-9943-d6e15e45d6f2,229,423,LT0014_12,159,70,1,LT0014_12_159,LT0014_12/LT0014_12_159_70.tif,TFR2,1,-1,408,4308,0.16946255808859223,9.999e-05,True,4.0000434,cp
Interphase,0,20b58799-bebc-4cb1-a579-153253f0376e,107,735,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.1822674539386799,9.999e-05,True,4.0000434,cp
Interphase,0,d37cd580-bfab-4260-bd66-7efb6ec5607a,392,446,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.1794063343638832,9.999e-05,True,4.0000434,cp
Interphase,0,f576b9d2-d060-47a5-8687-2c820106fecf,142,728,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.16512175607279508,9.999e-05,True,4.0000434,cp
Interphase,0,d63f3c5e-efc4-404f-bc08-afa51fff9d13,745,390,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.20634420005644963,9.999e-05,True,4.0000434,cp
Interphase,0,4572e4a0-8b94-4714-8d82-9e644a3ccdcd,1086,299,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.16214446233728236,9.999e-05,True,4.0000434,cp
Interphase,0,b90e6329-e4f5-488c-a778-eb0ea1a145b4,208,393,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.13998945301051616,9.999e-05,True,4.0000434,cp
Interphase,0,15c05ce3-ff2a-489a-a4a7-30e7fd43e7e9,629,585,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.15825946130444182,9.999e-05,True,4.0000434,cp
Interphase,0,0487b6bd-7732-46fb-aa82-9a13f4276b60,112,793,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.17392175233218835,9.999e-05,True,4.0000434,cp
Interphase,0,c0085cc5-ea58-4fe5-9369-aff24c5ffc21,1082,327,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.17651969234404677,9.999e-05,True,4.0000434,cp
Interphase,0,5b238305-c6a4-4c96-b074-3f08b4038c35,1006,335,LT0014_12,159,77,1,LT0014_12_159,LT0014_12/LT0014_12_159_77.tif,TFR2,1,-1,408,4308,0.16372892541224976,9.999e-05,True,4.0000434,cp
Interphase,0,c71c5fcc-759b-45f6-afee-3785cf4c467b,546,522,LT0014_12,159,93,1,LT0014_12_159,LT0014_12/LT0014_12_159_93.tif,TFR2,1,-1,408,4308,0.12799701864944033,9.999e-05,True,4.0000434,cp
Interphase,0,e3c44910-6c3b-4d01-acd1-504c43726e96,577,535,LT0014_12,159,93,1,LT0014_12_159,LT0014_12/LT0014_12_159_93.tif,TFR2,1,-1,408,4308,0.13035966631349083,9.999e-05,True,4.0000434,cp
Interphase,0,9724d766-e461-464d-8907-6c895b7f8679,171,401,LT0014_12,159,93,1,LT0014_12_159,LT0014_12/LT0014_12_159_93.tif,TFR2,1,-1,408,4308,0.19348796502901192,9.999e-05,True,4.0000434,cp
Interphase,0,f108fd4f-c84a-4e88-8496-ed2aa51c0d93,692,398,LT0014_12,159,93,1,LT0014_12_159,LT0014_12/LT0014_12_159_93.tif,TFR2,1,-1,408,4308,0.15248802685501292,9.999e-05,True,4.0000434,cp
Interphase,0,cdfc3e39-2963-4c45-b6f5-7d7d79d89b11,300,865,LT0019_06,140,70,1,LT0019_06_140,LT0019_06/LT0019_06_140_70.tif,DDOST,1,-1,408,4308,0.14311419932242597,9.999e-05,True,4.0000434,cp
Interphase,0,d7d3a692-5e1f-44e2-b06b-d8a396e3a0c1,860,430,LT0019_06,140,70,1,LT0019_06_140,LT0019_06/LT0019_06_140_70.tif,DDOST,1,-1,408,4308,0.18082700050353795,9.999e-05,True,4.0000434,cp
Interphase,0,b4bac60a-7858-4f90-a7cd-33ccf077c24f,211,970,LT0019_06,140,70,1,LT0019_06_140,LT0019_06/LT0019_06_140_70.tif,DDOST,1,-1,408,4308,0.1636277567385255,9.999e-05,True,4.0000434,cp
Interphase,0,ce6949ce-7fac-422a-aaec-566794a50f87,831,440,LT0019_06,140,70,1,LT0019_06_140,LT0019_06/LT0019_06_140_70.tif,DDOST,1,-1,408,4308,0.189214406962773,9.999e-05,True,4.0000434,cp
Interphase,0,6f3968ae-221d-45e6-8f72-653504c3c5fe,866,809,LT0019_06,140,83,1,LT0019_06_140,LT0019_06/LT0019_06_140_83.tif,DDOST,1,-1,408,4308,0.1926025241141597,9.999e-05,True,4.0000434,cp
Interphase,0,a012a242-f3e1-4e41-acef-9e0747a879e3,117,595,LT0023_04,5,30,1,LT0023_04_5,LT0023_04/LT0023_04_5_30.tif,MYST1,1,-1,408,4308,0.0917202288033236,0.8328167,False,0.07945057,cp
Interphase,0,df32c546-88a2-4215-aa25-0b325bd35d28,60,597,LT0023_04,5,30,1,LT0023_04_5,LT0023_04/LT0023_04_5_30.tif,MYST1,1,-1,408,4308,0.08998401094737316,0.9189081,False,0.036727913,cp
Interphase,0,16909ebb-fb6b-4d62-81b2-1e06c28fdbf6,369,540,LT0023_04,5,30,1,LT0023_04_5,LT0023_04/LT0023_04_5_30.tif,MYST1,1,-1,408,4308,0.0833254829658066,0.99950004,False,0.0002171858,cp
Interphase,0,385f3602-5e8a-4f96-bdbf-10e9f6582168,1177,683,LT0023_04,5,30,1,LT0023_04_5,LT0023_04/LT0023_04_5_30.tif,MYST1,1,-1,408,4308,0.18022880967311672,9.999e-05,True,4.0000434,cp
Interphase,0,151a20cb-ffbc-4bb0-9190-5aa9b886c28b,1061,268,LT0023_04,5,30,1,LT0023_04_5,LT0023_04/LT0023_04_5_30.tif,MYST1,1,-1,408,4308,0.1976192647651891,9.999e-05,True,4.0000434,cp
Interphase,0,336e1fbf-21fa-4138-86cf-b2af45e2f3d0,214,461,LT0023_04,5,30,1,LT0023_04_5,LT0023_04/LT0023_04_5_30.tif,MYST1,1,-1,408,4308,0.20469998930235864,9.999e-05,True,4.0000434,cp
Interphase,0,2021915b-a2ae-4916-9579-8d0fc60fe19b,281,536,LT0023_04,5,87,1,LT0023_04_5,LT0023_04/LT0023_04_5_87.tif,MYST1,1,-1,408,4308,0.163081970457726,9.999e-05,True,4.0000434,cp
Interphase,0,112a6966-35fe-4c6d-ac1f-dc32d0400382,1237,93,LT0023_04,5,87,1,LT0023_04_5,LT0023_04/LT0023_04_5_87.tif,MYST1,1,-1,408,4308,0.14891174471669827,9.999e-05,True,4.0000434,cp
Interphase,0,53bc4d94-f87e-4a43-899d-00689fcc2b2a,259,561,LT0023_04,5,87,1,LT0023_04_5,LT0023_04/LT0023_04_5_87.tif,MYST1,1,-1,408,4308,0.1599079801399968,9.999e-05,True,4.0000434,cp
Interphase,0,20fd3a2e-15f3-43a3-af7b-803244e2e851,1254,63,LT0023_04,5,87,1,LT0023_04_5,LT0023_04/LT0023_04_5_87.tif,MYST1,1,-1,408,4308,0.15690395075898508,9.999e-05,True,4.0000434,cp
Interphase,0,e117fcdb-f810-45bc-9623-4e45c212efc6,743,508,LT0023_04,5,87,1,LT0023_04_5,LT0023_04/LT0023_04_5_87.tif,MYST1,1,-1,408,4308,0.1166880278497511,0.00039996,True,3.3979836,cp
Interphase,0,da17945b-1e9b-4643-81a3-c907a077128f,1081,733,LT0023_04,5,87,1,LT0023_04_5,LT0023_04/LT0023_04_5_87.tif,MYST1,1,-1,408,4308,0.11017144756515107,0.00559944,True,2.2518554,cp
Interphase,0,2cba34fc-fd16-4800-8b1b-db6af82596c7,763,538,LT0023_04,5,87,1,LT0023_04_5,LT0023_04/LT0023_04_5_87.tif,MYST1,1,-1,408,4308,0.10647243662455952,0.02819718,True,1.5497943,cp
Interphase,0,a9cff6d6-6b23-468e-a73f-546775ce05da,658,279,LT0023_04,5,87,1,LT0023_04_5,LT0023_04/LT0023_04_5_87.tif,MYST1,1,-1,408,4308,0.16510674825027505,9.999e-05,True,4.0000434,cp
Interphase,0,69bae2a6-4b8e-487a-8a0a-0c4ad866a3e6,1305,723,LT0023_04,5,87,1,LT0023_04_5,LT0023_04/LT0023_04_5_87.tif,MYST1,1,-1,408,4308,0.09367070938387154,0.6960304,False,0.1573718,cp
Interphase,0,b202ff50-1ab9-487e-8826-0c75107979c3,1320,164,LT0023_04,5,87,1,LT0023_04_5,LT0023_04/LT0023_04_5_87.tif,MYST1,1,-1,408,4308,0.19889340515999743,9.999e-05,True,4.0000434,cp
Interphase,0,692d8ff4-9c75-4fd5-a982-f9647ea13c66,1117,549,LT0026_22,258,25,1,LT0026_22_258,LT0026_22/LT0026_22_258_25.tif,LCK,1,-1,408,4308,0.1593040811125848,9.999e-05,True,4.0000434,cp
Interphase,0,a52cbbae-4c4f-4aeb-abc0-2f212f7ec7dd,911,37,LT0026_22,258,25,1,LT0026_22_258,LT0026_22/LT0026_22_258_25.tif,LCK,1,-1,408,4308,0.17152936944636055,9.999e-05,True,4.0000434,cp
Interphase,0,bcb69cee-2a74-41f5-b7d9-b7bbad7fed73,1257,133,LT0026_22,258,25,1,LT0026_22_258,LT0026_22/LT0026_22_258_25.tif,LCK,1,-1,408,4308,0.19523740235988862,9.999e-05,True,4.0000434,cp
Interphase,0,dd9b5923-1d7f-4008-961e-e8b4c097b819,133,774,LT0026_22,258,25,1,LT0026_22_258,LT0026_22/LT0026_22_258_25.tif,LCK,1,-1,408,4308,0.12421653541842823,9.999e-05,True,4.0000434,cp
Interphase,0,74abf44c-7f57-4e99-8fee-201f3aa1bac0,104,798,LT0026_22,258,25,1,LT0026_22_258,LT0026_22/LT0026_22_258_25.tif,LCK,1,-1,408,4308,0.12181457584927798,9.999e-05,True,4.0000434,cp
Interphase,0,91d206a4-a222-4471-8f7d-f07d166b0e90,1039,394,LT0026_22,258,25,1,LT0026_22_258,LT0026_22/LT0026_22_258_25.tif,LCK,1,-1,408,4308,0.10849322363847609,0.012898711,True,1.8894536,cp
Interphase,0,5d7f0dc9-98ee-4c00-9634-d5f0ba5244b2,939,59,LT0026_22,258,25,1,LT0026_22_258,LT0026_22/LT0026_22_258_25.tif,LCK,1,-1,408,4308,0.12204669578429779,9.999e-05,True,4.0000434,cp
Interphase,0,a29e0ce5-aaa5-4e19-8228-366b370d35cc,737,475,LT0026_22,258,25,1,LT0026_22_258,LT0026_22/LT0026_22_258_25.tif,LCK,1,-1,408,4308,0.20992301523400878,9.999e-05,True,4.0000434,cp
Interphase,0,7ab53202-2e7a-49d9-846d-eabe0c059c5b,170,758,LT0026_22,258,25,1,LT0026_22_258,LT0026_22/LT0026_22_258_25.tif,LCK,1,-1,408,4308,0.17240024731512343,9.999e-05,True,4.0000434,cp
Interphase,0,f980720d-0288-46c1-ad0d-297b76968664,925,100,LT0026_22,258,25,1,LT0026_22_258,LT0026_22/LT0026_22_258_25.tif,LCK,1,-1,408,4308,0.16951150782026156,9.999e-05,True,4.0000434,cp
Interphase,0,68ee8a84-0e95-4117-84dc-f36fc0417f05,896,75,LT0026_22,258,25,1,LT0026_22_258,LT0026_22/LT0026_22_258_25.tif,LCK,1,-1,408,4308,0.15869935155809764,9.999e-05,True,4.0000434,cp
Interphase,0,d0f2b0d3-6885-4497-a1c5-3b072cbfae93,1117,575,LT0026_22,258,25,1,LT0026_22_258,LT0026_22/LT0026_22_258_25.tif,LCK,1,-1,408,4308,0.1638084361996037,9.999e-05,True,4.0000434,cp
Interphase,0,339ef223-497f-43d4-bc5a-0e607b98a954,222,775,LT0027_44,292,92,1,LT0027_44_292,LT0027_44/LT0027_44_292_92.tif,CDK4,1,-1,408,4308,0.11963970065155982,9.999e-05,True,4.0000434,cp
Interphase,0,51e6e121-dc0b-44ea-94be-e8150b0462c9,818,429,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.1916090045137795,9.999e-05,True,4.0000434,cp
Interphase,0,11088f08-2740-4a92-b83f-c95155d4c2cd,813,254,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.19370921721201673,9.999e-05,True,4.0000434,cp
Interphase,0,7050c73c-1e0e-4a0a-b3ff-20f34e29b6ae,770,163,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.20938332843504986,9.999e-05,True,4.0000434,cp
Interphase,0,aa1af236-df67-4ed0-8a34-1b0c051d0447,829,309,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.19328489294720405,9.999e-05,True,4.0000434,cp
Interphase,0,711e0d2f-cdd1-491b-bfb0-39698fa10a86,815,463,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.19182173872027414,9.999e-05,True,4.0000434,cp
Interphase,0,8f5e47b2-b735-490c-b7ac-de9ddbeb512a,980,405,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.14265722852243926,9.999e-05,True,4.0000434,cp
Interphase,0,34182e9b-66fc-4508-b1e6-cefcaf8eb9bd,812,372,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.1877927602749542,9.999e-05,True,4.0000434,cp
Interphase,0,146e74bb-393f-4587-9fdc-bb7a075fd066,738,203,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.1773001631050038,9.999e-05,True,4.0000434,cp
Interphase,0,3e304b0d-615b-477f-873b-998f7578f776,741,110,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.18858532542755624,9.999e-05,True,4.0000434,cp
Interphase,0,b191afdc-f258-4d07-88e3-dc40aec93556,941,119,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.1940694582036732,9.999e-05,True,4.0000434,cp
Interphase,0,eb5364ac-955b-4cf6-8e28-83c63ca339c7,831,190,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.1866359392319678,9.999e-05,True,4.0000434,cp
Interphase,0,4b2bc0df-fae0-4531-bf13-83bb6c970f76,796,329,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.19350870286852243,9.999e-05,True,4.0000434,cp
Interphase,0,4cb6e39f-ac7c-449a-9ea7-c5966aa19115,754,310,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.1886791253761655,9.999e-05,True,4.0000434,cp
Interphase,0,4f01145d-520a-4530-8a64-791cefa23194,931,162,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.1884284475032135,9.999e-05,True,4.0000434,cp
Interphase,0,a76dc8e0-9705-42a0-8644-02bdb8924848,750,284,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.13350906021571646,9.999e-05,True,4.0000434,cp
Interphase,0,4e58f51d-91ea-4cde-86d9-af61967169ec,978,361,LT0028_14,129,17,1,LT0028_14_129,LT0028_14/LT0028_14_129_17.tif,CDKL5,1,-1,408,4308,0.20009706110568456,9.999e-05,True,4.0000434,cp
Interphase,0,58f330ca-0416-42d2-a430-defbdb4abefa,726,637,LT0028_14,129,55,1,LT0028_14_129,LT0028_14/LT0028_14_129_55.tif,CDKL5,1,-1,408,4308,0.09965277495573542,0.23487651,False,0.6291604,cp
Interphase,0,a8af7867-bbeb-41b5-84aa-bb9cc1f8b134,936,23,LT0038_08,250,54,1,LT0038_08_250,LT0038_08/LT0038_08_250_54.tif,BUB1B,1,-1,408,4308,0.10622874755122425,0.0309969,True,1.5086818,cp
